Time,Channel A,Channel D
(ms),(V),(V)
,,
3.65623827,-0.6171408,406.7269
3.66123827,-0.5853986,406.9711
3.66623827,-0.6385057,406.9711
3.67123827,-0.5078745,406.7269
3.67623827,-0.6348431,406.7269
3.68123827,-0.4199731,406.4217
3.68623827,-0.581736,406.7269
3.69123827,-0.5640337,407.5204
3.69623827,-0.5853986,406.9711
3.70123827,-0.5676962,407.2763
3.70623827,-0.6208033,407.5204
3.71123827,-0.5927237,407.5204
3.71623827,-0.6525455,407.5204
3.72123827,-0.5499939,407.5204
3.72623827,-0.603101,407.2763
3.73123827,-0.5609816,407.2763
3.73623827,-0.5676962,407.5204
3.74123827,-0.4974973,406.9711
3.74623827,-0.3632035,407.5204
3.75123827,-0.5609816,406.9711
3.75623827,-0.5396166,407.2763
3.76123827,-0.6134782,406.9711
3.76623827,-0.5609816,407.5204
3.77123827,-0.5750214,407.8257
3.77623827,-0.5786839,407.5204
3.78123827,-0.6665853,407.2763
3.78623827,-0.5536565,407.2763
3.79123827,-0.6842876,407.5204
3.79623827,-0.5890611,407.5204
3.80123827,-0.603101,407.2763
3.80623827,-0.5536565,407.8257
3.81123827,-0.3705286,407.2763
3.81623827,-0.6244659,406.9711
3.82123827,-0.603101,406.9711
3.82623827,-0.5750214,406.9711
3.83123827,-0.5994384,407.5204
3.83623827,-0.6452203,407.2763
3.84123827,-0.6452203,406.9711
3.84623827,-0.5640337,406.9711
3.85123827,-0.627518,406.9711
3.85623827,-0.5499939,407.2763
3.86123827,-0.6134782,406.9711
3.86623827,-0.5609816,407.2763
3.87123827,-0.6452203,407.2763
3.87623827,-0.5219143,406.9711
3.88123827,-0.01465023,406.9711
3.88623827,-0.219143,407.2763
3.89123827,-0.5750214,406.9711
3.89623827,-0.5292394,407.2763
3.90123827,-0.5432792,406.7269
3.90623827,-0.5432792,406.9711
3.91123827,-0.5151996,406.7269
3.91623827,-0.4938347,406.9711
3.92123827,-0.313759,407.2763
3.92623827,-0.5219143,406.7269
3.93123827,-0.5078745,406.9711
3.93623827,-0.5890611,406.9711
3.94123827,-0.5676962,406.9711
3.94623827,-0.5396166,406.9711
3.95123827,-0.3491637,406.7269
3.95623827,-0.4376755,406.7269
3.96123827,-0.5078745,406.9711
3.96623827,-0.6311805,406.9711
3.97123827,-0.5853986,406.7269
3.97623827,-0.6769625,406.7269
3.98123827,-0.4797949,406.7269
3.98623827,-0.557319,406.4217
3.99123827,-0.4797949,406.7269
3.99623827,-0.5927237,406.7269
4.00123827,-0.5536565,406.4217
4.00623826,-0.4089855,406.7269
4.01123826,-0.5432792,406.7269
4.01623826,-0.219143,406.9711
4.02123826,-0.2856794,406.7269
4.02623826,-0.5536565,406.4217
4.03123826,-0.5255768,406.7269
4.03623826,-0.5786839,406.7269
4.04123826,-0.5182517,406.7269
4.04623826,-0.5396166,406.7269
4.05123826,-0.4938347,406.4217
4.05623826,-0.5853986,406.4217
4.06123826,-0.5042119,406.7269
4.06623826,-0.5713588,406.4217
4.07123826,-0.5292394,406.7269
4.07623826,-0.5786839,406.4217
4.08123826,-0.3595409,407.2763
4.08623826,-0.2753022,406.9711
4.09123826,-0.3284092,407.5204
4.09623826,-0.5151996,406.9711
4.10123826,-0.6244659,407.5204
4.10623826,-0.5609816,407.2763
4.11123826,-0.5853986,407.2763
4.11623826,-0.5182517,407.2763
4.12123826,-0.5078745,407.2763
4.12623826,-0.5182517,407.2763
4.13123826,-0.581736,407.2763
4.13623826,-0.5396166,406.9711
4.14123826,-0.5786839,406.9711
4.14623826,-0.5957758,406.7269
4.15123826,-0.3668661,406.7269
4.15623826,-0.7508241,407.2763
4.16123826,-0.2930045,406.9711
4.16623826,-0.4865096,406.7269
4.17123826,-0.5536565,406.9711
4.17623826,-0.5151996,406.9711
4.18123826,-0.5786839,406.7269
4.18623826,-0.5432792,407.2763
4.19123826,-0.4938347,407.2763
4.19623826,-0.5432792,407.2763
4.20123826,-0.5292394,407.2763
4.20623826,-0.5786839,407.5204
4.21123826,-0.5151996,407.2763
4.21623826,-0.5115371,407.5204
4.22123826,-0.3912831,407.2763
4.22623826,-0.4480527,406.9711
4.23123826,-0.4974973,406.9711
4.23623826,-0.412648,407.2763
4.24123826,-0.5322915,407.2763
4.24623826,-0.5151996,407.2763
4.25123826,-0.4865096,406.9711
4.25623826,-0.4797949,407.2763
4.26123826,-0.4688072,406.9711
4.26623826,-0.4376755,406.7269
4.27123826,-0.5219143,407.2763
4.27623826,-0.557319,407.2763
4.28123826,-0.4834574,407.2763
4.28623826,-0.4059333,406.9711
4.29123826,-0.5151996,406.9711
4.29623826,-0.4517153,407.2763
4.30123826,-0.4901721,406.9711
4.30623826,-0.4761323,406.7269
4.31123826,-0.4407276,406.9711
4.31623826,-0.5957758,406.9711
4.32123826,-0.4657551,406.7269
4.32623826,-0.4865096,407.2763
4.33123826,-0.4480527,406.7269
4.33623826,-0.5786839,406.7269
4.34123826,-0.5078745,406.7269
4.34623826,-0.5292394,406.7269
4.35123826,-0.4022708,406.7269
4.35623826,-0.4266878,406.9711
4.36123826,-0.4761323,406.4217
4.36623826,-0.4901721,406.4217
4.37123826,-0.4480527,406.7269
4.37623826,-0.4547674,407.2763
4.38123826,-0.4761323,406.9711
4.38623826,-0.5255768,406.7269
4.39123826,-0.4865096,406.9711
4.39623826,-0.4303504,406.9711
4.40123826,-0.45843,406.7269
4.40623825,-0.4974973,406.9711
4.41123825,-0.2820168,406.7269
4.41623825,-0.5005494,406.9711
4.42123825,-0.6806251,406.4217
4.42623825,-0.3809059,407.2763
4.43123825,-0.4517153,406.7269
4.43623825,-0.5182517,407.2763
4.44123825,-0.4797949,406.9711
4.44623825,-0.4834574,406.9711
4.45123825,-0.5255768,406.9711
4.45623825,-0.4724698,407.2763
4.46123825,-0.5005494,407.2763
4.46623825,-0.5005494,406.9711
4.47123825,-0.4974973,407.2763
4.47623825,-0.5469418,406.7269
4.48123825,-0.5609816,407.2763
4.48623825,-0.4797949,406.9711
4.49123825,-0.4724698,406.9711
4.49623825,-0.5005494,406.9711
4.50123825,-0.5890611,406.9711
4.50623825,-0.5640337,406.9711
4.51123825,-0.45843,406.7269
4.51623825,-0.5640337,406.9711
4.52123825,-0.5536565,406.4217
4.52623825,-0.5469418,406.4217
4.53123825,-0.5676962,406.9711
4.53623825,-0.5005494,406.7269
4.54123825,-0.4938347,407.2763
4.54623825,-0.5432792,407.5204
4.55123825,-0.5182517,406.9711
4.55623825,-0.5219143,407.2763
4.56123825,-0.3455012,407.5204
4.56623825,-0.5255768,406.9711
4.57123825,-0.5078745,407.2763
4.57623825,-0.4938347,406.9711
4.58123825,-0.3174216,406.7269
4.58623825,-0.557319,407.2763
4.59123825,-0.4974973,406.9711
4.59623825,-0.5676962,406.7269
4.60123825,-0.4547674,406.7269
4.60623825,-0.5432792,406.7269
4.61123825,-0.4724698,406.7269
4.61623825,-0.4901721,406.9711
4.62123825,-0.4620925,406.7269
4.62623825,-0.5292394,406.7269
4.63123825,-0.4163106,406.7269
4.63623825,-0.5151996,406.4217
4.64123825,-0.5078745,406.1775
4.64623825,-0.4688072,406.7269
4.65123825,-0.3351239,406.7269
4.65623825,-0.5750214,406.9711
4.66123825,-0.4022708,406.9711
4.66623825,-0.5396166,406.7269
4.67123825,-0.4376755,406.9711
4.67623825,-0.5536565,406.7269
4.68123825,-0.4303504,406.9711
4.68623825,-0.5750214,406.7269
4.69123825,-0.4938347,406.7269
4.69623825,-0.70199,406.7269
4.70123825,-0.4022708,406.7269
4.70623825,-0.5994384,406.7269
4.71123825,-0.4724698,406.9711
4.71623825,-0.3210841,406.7269
4.72123825,-0.4163106,406.9711
4.72623825,-0.5957758,406.9711
4.73123825,-0.4901721,406.7269
4.73623825,-0.5359541,406.9711
4.74123825,-0.5219143,406.7269
4.74623825,-0.5469418,406.9711
4.75123825,-0.4797949,406.9711
4.75623825,-0.5359541,406.9711
4.76123825,-0.5005494,406.9711
4.76623825,-0.5115371,406.4217
4.77123825,-0.4443902,406.7269
4.77623825,-0.4901721,406.7269
4.78123825,-0.4443902,406.4217
4.78623825,-0.2154804,406.4217
4.79123825,-0.4974973,406.4217
4.79623825,-0.5115371,406.7269
4.80123824,-0.5219143,406.4217
4.80623824,-0.5322915,406.4217
4.81123824,-0.4797949,406.4217
4.81623824,-0.4938347,406.9711
4.82123824,-0.4657551,406.9711
4.82623824,-0.5676962,406.9711
4.83123824,-0.5676962,407.2763
4.83623824,-0.5432792,406.9711
4.84123824,-0.5255768,407.5204
4.84623824,-0.4657551,407.8257
4.85123824,-0.5536565,407.5204
4.85623824,-0.5115371,407.5204
4.86123824,-0.1129288,407.5204
4.86623824,-0.5115371,407.2763
4.87123824,-0.5890611,407.5204
4.87623824,-0.5432792,407.5204
4.88123824,-0.6385057,406.9711
4.88623824,-0.5359541,406.9711
4.89123824,-0.5219143,407.2763
4.89623824,-0.5640337,407.5204
4.90123824,-0.5182517,406.9711
4.90623824,-0.5078745,407.2763
4.91123824,-0.5396166,407.5204
4.91623824,-0.5005494,406.9711
4.92123824,-0.4938347,407.5204
4.92623824,-0.5432792,406.9711
4.93123824,-0.3705286,407.5204
4.93623824,-0.4620925,407.2763
4.94123824,-0.5078745,407.8257
4.94623824,-0.5396166,407.2763
4.95123824,-0.5151996,407.5204
4.95623824,-0.4834574,406.9711
4.96123824,-0.5078745,407.5204
4.96623824,-0.6842876,407.2763
4.97123824,-0.4517153,407.2763
4.97623824,-0.4517153,407.2763
4.98123824,-0.4865096,406.9711
4.98623824,-0.5219143,406.9711
4.99123824,-0.5115371,406.9711
4.99623824,-0.4865096,407.2763
5.00123824,-0.4547674,406.7269
5.00623824,-0.4688072,406.9711
5.01123824,-0.5115371,406.9711
5.01623824,-0.5182517,406.9711
5.02123824,-0.5182517,406.9711
5.02623824,-0.5432792,406.9711
5.03123824,-0.4834574,406.4217
5.03623824,-0.5927237,406.9711
5.04123824,-0.4865096,406.9711
5.04623824,-0.5005494,406.9711
5.05123824,-0.4865096,406.9711
5.05623824,-0.5469418,406.7269
5.06123824,-0.4724698,406.7269
5.06623824,-0.5536565,406.7269
5.07123824,-0.3705286,406.9711
5.07623824,-0.4865096,406.7269
5.08123824,-0.412648,406.4217
5.08623824,-0.4974973,406.7269
5.09123824,-0.5219143,406.9711
5.09623824,-0.4620925,406.7269
5.10123824,-0.4797949,406.4217
5.10623824,-0.3668661,406.4217
5.11123824,-0.4657551,406.7269
5.11623824,-0.4901721,406.4217
5.12123824,-0.5005494,406.4217
5.12623824,-0.4547674,406.7269
5.13123824,-0.4974973,406.7269
5.13623824,-0.3351239,406.4217
5.14123824,-0.4230253,406.9711
5.14623824,-0.4480527,406.7269
5.15123824,-0.4938347,406.9711
5.15623824,-0.45843,406.9711
5.16123824,-0.4938347,406.7269
5.16623824,-0.4865096,406.4217
5.17123824,-0.4901721,406.9711
5.17623824,-0.5042119,406.9711
5.18123824,-0.5042119,407.2763
5.18623824,-0.5499939,407.2763
5.19123824,-0.5713588,406.9711
5.19623823,-0.5005494,406.9711
5.20123823,-0.5609816,406.9711
5.20623823,-0.1556586,407.2763
5.21123823,-0.5853986,407.2763
5.21623823,-0.5536565,407.8257
5.22123823,-0.5255768,407.2763
5.22623823,-0.4901721,407.2763
5.23123823,-0.6171408,407.2763
5.23623823,-0.5432792,406.9711
5.24123823,-0.5957758,407.2763
5.24623823,-0.4340129,406.9711
5.25123823,-0.70199,406.9711
5.25623823,-0.5182517,406.9711
5.26123823,-0.627518,406.9711
5.26623823,-0.4266878,406.7269
5.27123823,-0.5322915,407.2763
5.27623823,-0.2679771,406.9711
5.28123823,-0.5853986,407.2763
5.28623823,-0.4657551,406.9711
5.29123823,-0.6208033,407.5204
5.29623823,-0.5151996,407.2763
5.30123823,-0.5432792,406.9711
5.30623823,-0.5219143,406.7269
5.31123823,-0.5255768,407.2763
5.31623823,-0.4547674,407.5204
5.32123823,-0.6244659,407.2763
5.32623823,-0.4517153,407.5204
5.33123823,-0.5676962,406.9711
5.33623823,-0.4340129,406.9711
5.34123823,-0.5151996,407.2763
5.34623823,-0.3845684,406.7269
5.35123823,-0.6134782,406.9711
5.35623823,-0.5078745,406.9711
5.36123823,-0.5640337,407.2763
5.36623823,-0.5255768,407.5204
5.37123823,-0.5078745,407.2763
5.37623823,-0.3284092,407.5204
5.38123823,-0.5499939,407.2763
5.38623823,-0.5469418,406.7269
5.39123823,-0.4797949,406.9711
5.39623823,-0.4834574,406.7269
5.40123823,-0.4688072,407.2763
5.40623823,-0.4657551,406.9711
5.41123823,-0.5292394,406.9711
5.41623823,-0.5640337,406.9711
5.42123823,-0.2539372,406.9711
5.42623823,-0.5890611,406.7269
5.43123823,-0.4901721,406.7269
5.43623823,-0.5255768,406.9711
5.44123823,-0.5182517,407.5204
5.44623823,-0.4974973,406.4217
5.45123823,-0.5151996,406.9711
5.45623823,-0.45843,406.4217
5.46123823,-0.4547674,406.9711
5.46623823,-0.4517153,406.9711
5.47123823,-0.4834574,406.7269
5.47623823,-0.5078745,406.9711
5.48123823,-0.5182517,406.9711
5.48623823,-0.4480527,406.9711
5.49123823,-0.1941155,406.7269
5.49623823,-0.4443902,406.4217
5.50123823,-0.4547674,406.7269
5.50623823,-0.4443902,406.4217
5.51123823,-0.5182517,406.7269
5.51623823,-0.3986082,406.4217
5.52123823,-0.5078745,406.7269
5.52623823,-0.3595409,406.4217
5.53123823,-0.4657551,406.9711
5.53623823,-0.4657551,406.9711
5.54123823,-0.5078745,406.9711
5.54623823,-0.4303504,406.7269
5.55123823,-0.4376755,406.7269
5.55623823,-0.4865096,406.7269
5.56123823,-0.3387865,406.9711
5.56623823,-0.4059333,406.9711
5.57123823,-0.4797949,406.7269
5.57623823,-0.4089855,406.7269
5.58123823,-0.7087047,406.7269
5.58623823,-0.313759,406.7269
5.59123822,-0.5115371,406.4217
5.59623822,-0.4059333,406.7269
5.60123822,-0.4761323,406.7269
5.60623822,-0.4340129,406.7269
5.61123822,-0.557319,406.9711
5.61623822,-0.4517153,407.2763
5.62123822,-0.4865096,407.2763
5.62623822,-0.4901721,406.9711
5.63123822,-0.3845684,407.2763
5.63623822,-0.4266878,407.2763
5.64123822,-0.4688072,406.7269
5.64623822,-0.219143,406.9711
5.65123822,-0.2398974,407.2763
5.65623822,-0.4199731,407.2763
5.66123822,-0.4199731,407.2763
5.66623822,-0.4340129,407.5204
5.67123822,-0.4443902,407.5204
5.67623822,-0.4303504,406.7269
5.68123822,-0.4834574,407.5204
5.68623822,-0.3741912,407.5204
5.69123822,-0.4059333,407.2763
5.69623822,-0.1623733,407.5204
5.70123822,-0.4547674,406.7269
5.70623822,-0.4163106,406.9711
5.71123822,-0.4199731,406.7269
5.71623822,-0.4688072,407.2763
5.72123822,-0.3912831,406.9711
5.72623822,-0.4620925,406.7269
5.73123822,-0.4865096,406.7269
5.73623822,-0.4480527,407.2763
5.74123822,-0.4266878,406.7269
5.74623822,-0.4688072,406.9711
5.75123822,-0.412648,406.9711
5.75623822,-0.4724698,406.9711
5.76123822,-0.4230253,406.9711
5.76623822,-0.4443902,406.9711
5.77123822,-0.4517153,407.2763
5.77623822,-0.5078745,406.7269
5.78123822,-0.4480527,407.2763
5.78623822,-0.5292394,406.7269
5.79123822,-0.4163106,406.4217
5.79623822,-0.603101,406.9711
5.80123822,-0.4797949,406.9711
5.80623822,-0.4443902,406.9711
5.81123822,-0.4657551,406.9711
5.81623822,-0.5078745,406.9711
5.82123822,-0.4657551,407.2763
5.82623822,-0.5151996,406.9711
5.83123822,-0.4657551,406.7269
5.83623822,-0.4688072,407.2763
5.84123822,-0.4724698,406.9711
5.84623822,-0.4620925,406.7269
5.85123822,-0.412648,406.7269
5.85623822,-0.00366256,406.9711
5.86123822,-0.4059333,406.7269
5.86623822,-0.4761323,406.7269
5.87123822,-0.4443902,406.9711
5.87623822,-0.4688072,406.7269
5.88123822,-0.4517153,406.4217
5.88623822,-0.4480527,406.7269
5.89123822,-0.4230253,406.7269
5.89623822,-0.4407276,407.2763
5.90123822,-0.4443902,406.7269
5.90623822,-0.4480527,406.4217
5.91123822,-0.45843,406.7269
5.91623822,-0.4761323,406.7269
5.92123822,-0.4443902,406.9711
5.92623822,-0.4688072,407.2763
5.93123822,-0.4657551,406.7269
5.93623822,-0.4303504,406.9711
5.94123822,-0.4620925,406.9711
5.94623822,-0.4089855,406.4217
5.95123822,-0.4022708,406.7269
5.95623822,-0.4230253,406.7269
5.96123822,-0.4865096,406.9711
5.96623822,-0.4089855,406.4217
5.97123822,-0.5005494,406.1775
5.97623822,-0.3491637,406.9711
5.98123822,-0.3668661,407.2763
5.98623821,-0.4688072,406.9711
5.99123821,-0.412648,406.9711
5.99623821,-0.4303504,406.9711
6.00123821,-0.4480527,406.9711
6.00623821,-0.4199731,406.9711
6.01123821,-0.4163106,406.9711
6.01623821,-0.4230253,406.9711
6.02123821,-0.4340129,406.9711
6.02623821,-0.3351239,406.9711
6.03123821,-0.4657551,406.7269
6.03623821,-0.3912831,406.9711
6.04123821,-0.4266878,406.1775
6.04623821,-0.1483335,406.7269
6.05123821,-0.4340129,406.9711
6.05623821,-0.3174216,406.7269
6.06123821,-0.5115371,406.7269
6.06623821,-0.388231,406.9711
6.07123821,-0.4938347,406.9711
6.07623821,-0.3772433,406.9711
6.08123821,-0.45843,406.9711
6.08623821,-0.3314614,406.9711
6.09123821,-0.4443902,406.4217
6.09623821,-0.3912831,406.9711
6.10123821,-0.412648,406.7269
6.10623821,-0.3949457,406.9711
6.11123821,-0.412648,406.9711
6.11623821,-0.2539372,406.4217
6.12123821,-0.3949457,406.7269
6.12623821,0.1300208,406.4217
6.13123821,-0.4022708,406.7269
6.13623821,-0.3845684,406.4217
6.14123821,-0.3809059,406.9711
6.14623821,-0.4022708,406.9711
6.15123821,-0.3741912,406.4217
6.15623821,-0.3949457,406.4217
6.16123821,-0.3455012,406.4217
6.16623821,-0.3668661,406.4217
6.17123821,-0.3845684,406.7269
6.17623821,-0.3845684,406.4217
6.18123821,-0.289342,406.4217
6.18623821,-0.2612624,406.1775
6.19123821,-0.3528263,406.1775
6.19623821,-0.1410084,406.1775
6.20123821,-0.3564888,406.7269
6.20623821,-0.313759,406.7269
6.21123821,-0.3387865,406.9711
6.21623821,-0.3033817,406.7269
6.22123821,-0.2856794,406.7269
6.22623821,-0.3107069,406.9711
6.23123821,-0.2295202,406.9711
6.23623821,-0.2856794,407.2763
6.24123821,-0.2295202,407.2763
6.24623821,-0.2997192,407.5204
6.25123821,-0.2539372,407.2763
6.25623821,-0.2362349,407.2763
6.26123821,-0.289342,407.2763
6.26623821,-0.2154804,407.2763
6.27123821,-0.2856794,407.5204
6.27623821,-0.4724698,406.9711
6.28123821,-0.2398974,407.2763
6.28623821,-0.2612624,407.5204
6.29123821,-0.3314614,407.2763
6.29623821,-0.2044927,407.2763
6.30123821,-0.2154804,407.2763
6.30623821,-0.2362349,407.2763
6.31123821,-0.2258576,407.5204
6.31623821,-0.2014406,407.2763
6.32123821,-0.2539372,406.9711
6.32623821,-0.1410084,407.5204
6.33123821,-0.4059333,406.9711
6.33623821,-0.1837382,407.2763
6.34123821,-0.4022708,407.2763
6.34623821,-0.2472226,406.9711
6.35123821,-0.2997192,407.2763
6.35623821,-0.2539372,407.2763
6.36123821,-0.2539372,406.9711
6.36623821,-0.2398974,406.9711
6.37123821,-0.219143,406.9711
6.37623821,-0.1623733,406.9711
6.3812382,-0.2856794,407.2763
6.3862382,-0.2362349,406.9711
6.3912382,-0.3033817,406.7269
6.3962382,-0.2331828,406.9711
6.4012382,-0.2997192,407.2763
6.4062382,-0.2221951,406.9711
6.4112382,-0.24356,406.7269
6.4162382,-0.2649249,406.4217
6.4212382,-0.2820168,406.9711
6.4262382,-0.2362349,407.2763
6.4312382,-0.289342,406.7269
6.4362382,-0.2820168,406.7269
6.4412382,-0.3314614,406.7269
6.4462382,-0.2649249,407.2763
6.4512382,-0.3351239,406.9711
6.4562382,-0.2472226,406.4217
6.4612382,-0.09217434,406.4217
6.4662382,-0.2539372,406.7269
6.4712382,-0.1623733,406.7269
6.4762382,-0.3070443,406.4217
6.4812382,-0.2716396,406.9711
6.4862382,-0.3741912,406.7269
6.4912382,-0.2649249,406.4217
6.4962382,-0.3210841,406.9711
6.5012382,-0.2997192,406.1775
6.5062382,-0.3491637,406.7269
6.5112382,-0.2679771,406.9711
6.5162382,-0.3314614,406.9711
6.5212382,-0.3351239,407.2763
6.5262382,-0.3705286,407.2763
6.5312382,-0.2649249,406.9711
6.5362382,0.3448907,407.2763
6.5412382,-0.06043218,407.5204
6.5462382,-0.2753022,406.9711
6.5512382,-0.2295202,406.9711
6.5562382,-0.2997192,406.9711
6.5612382,-0.2930045,406.9711
6.5662382,-0.289342,406.7269
6.5712382,-0.2753022,406.7269
6.5762382,-0.2930045,406.9711
6.5812382,-0.2930045,406.7269
6.5862382,-0.2502747,406.9711
6.5912382,-0.2362349,406.9711
6.5962382,-0.2539372,406.9711
6.6012382,0.1513857,406.9711
6.6062382,-0.1941155,406.4217
6.6112382,-0.1587108,406.7269
6.6162382,-0.24356,406.7269
6.6212382,-0.2789647,406.7269
6.6262382,-0.2679771,406.7269
6.6312382,-0.3107069,407.5204
6.6362382,-0.2966671,407.2763
6.6412382,-0.3247467,406.9711
6.6462382,-0.2930045,407.2763
6.6512382,-0.2820168,406.9711
6.6562382,-0.2966671,406.7269
6.6612382,-0.08118667,407.2763
6.6662382,-0.3174216,407.5204
6.6712382,0.1550482,407.5204
6.6762382,-0.2649249,407.2763
6.6812382,-0.3632035,406.9711
6.6862382,-0.3528263,407.2763
6.6912382,-0.388231,406.9711
6.6962382,-0.3528263,406.9711
6.7012382,-0.3387865,406.9711
6.7062382,-0.3528263,407.2763
6.7112382,-0.4089855,407.5204
6.7162382,-0.2789647,407.2763
6.7212382,-0.3845684,406.9711
6.7262382,-0.3070443,407.2763
6.7312382,-0.3314614,406.7269
6.7362382,-0.3705286,406.7269
6.7412382,-0.1483335,407.2763
6.7462382,0.1794653,406.9711
6.7512382,-0.2612624,406.9711
6.7562382,-0.3247467,406.4217
6.7612382,-0.2966671,406.9711
6.7662382,-0.313759,406.7269
6.7712382,-0.5078745,406.9711
6.7762382,-0.412648,407.2763
6.78123819,-0.2502747,406.7269
6.78623819,-0.219143,407.2763
6.79123819,-0.2472226,406.9711
6.79623819,-0.2856794,406.1775
6.80123819,-0.2154804,406.9711
6.80623819,-0.1904529,407.2763
6.81123819,0.00305213,407.2763
6.81623819,-0.03906727,407.2763
6.82123819,-0.2044927,406.7269
